case_id,firm_symbol,claim_id,opened_day,legal_track,authority,state,priority,trigger,assessment_id,correction_due_day,decision_day,publication_day,closed_day,remedy,calculated_penalty,applicable_cap,applied_penalty,redress,cross_border_consumer_case,duration_days,state_history,outcome,confidence,rule_ids,reasons,policy_regime
R-1200-292,BRN2,C-BRN2-193,1200,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1200-292,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,prohibited_practice,0.36360723932140243,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1200-293,MID3,C-MID3-103,1200,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1200-293,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1200-294,GRN2,C-GRN2-190,1200,financial_markets,market_disclosure,under_assessment,0.9136857082627553,risk_screening,A-1200-294,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1200-295,BRN1,C-BRN1-181,1200,sustainability_reporting,csrd,under_assessment,0.9072643906507205,random_surveillance,A-1200-295,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,systemic_abuse,0.6069093272532415,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1200-296,BRN3,C-BRN3-104,1200,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1200-296,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,systemic_abuse,0.24389026793191335,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1200-297,GRN3,C-GRN3-104,1200,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1200-297,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,systemic_abuse,0.2447924288243053,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1200-298,GRN2,C-GRN2-182,1200,sustainability_reporting,csrd,under_assessment,0.8963794695093366,random_surveillance,A-1200-298,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,systemic_abuse,0.6106064569760968,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1200-299,GRN1,C-GRN1-190,1200,financial_markets,market_disclosure,closed,0.891459516885683,random_surveillance,A-1200-299,,,,1200,none,0.0,0.0,0.0,0.0,False,0,1200:screened|1200:evidence_requested|1200:under_assessment|1200:closed,inconclusive,0.4869064748201439,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Evidence cannot separate overstatement from noise.,current_eu_supervision
R-1200-300,BRN3,C-BRN3-105,1200,consumer,directive_2024_825,under_assessment,0.8896909688591037,random_surveillance,A-1200-300,,,,,none,0.0,0.0,0.0,0.0,False,,1200:screened|1200:evidence_requested|1200:under_assessment,prohibited_practice,0.24397203947368423,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-1320-301,BRN1,C-BRN1-206,1320,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1320-301,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-302,BRN1,C-BRN1-209,1320,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1320-302,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,prohibited_practice,0.36522455285693667,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1320-303,BRN1,C-BRN1-210,1320,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1320-303,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.602144480047235,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-304,BRN2,C-BRN2-210,1320,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1320-304,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.6125714513212859,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-305,BRN3,C-BRN3-110,1320,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1320-305,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,prohibited_practice,0.24775072500385142,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1320-306,GRN2,C-GRN2-204,1320,sustainability_reporting,csrd,under_assessment,0.94,random_surveillance,A-1320-306,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.5985293400002689,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1320-307,GRN2,C-GRN2-205,1320,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1320-307,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1320-308,GRN2,C-GRN2-209,1320,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1320-308,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,prohibited_practice,0.366657543085825,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1320-309,GRN2,C-GRN2-210,1320,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1320-309,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.6041713386655732,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-310,MID1,C-MID1-110,1320,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1320-310,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,prohibited_practice,0.36329687990236,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1320-311,MID1,C-MID1-111,1320,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1320-311,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.359260082830852,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-312,MID3,C-MID3-111,1320,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1320-312,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.36276848100745385,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-313,MID4,C-MID4-210,1320,financial_markets,market_disclosure,under_assessment,0.9267903332367091,risk_screening,A-1320-313,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.48962610058659295,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-314,BRN2,C-BRN2-209,1320,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1320-314,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,prohibited_practice,0.36815696819691746,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1320-315,MID3,C-MID3-110,1320,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1320-315,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1320-316,GRN2,C-GRN2-207,1320,consumer,directive_2024_825,under_assessment,0.9015182431278725,risk_screening,A-1320-316,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1320-317,GRN2,C-GRN2-196,1320,sustainability_reporting,csrd,under_assessment,0.9000946052674468,random_surveillance,A-1320-317,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.6055040322580646,CSRD-REPORTING-SCOPE|CSRD-LIMITED-ASSURANCE,Material greener-than-evidence representation.,current_eu_supervision
R-1320-318,BRN3,C-BRN3-111,1320,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1320-318,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.253803649850906,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-319,GRN3,C-GRN3-111,1320,financial_markets,market_disclosure,under_assessment,0.9000000000000001,risk_screening,A-1320-319,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.25160299112690626,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1320-320,MID2,C-MID2-210,1320,financial_markets,market_disclosure,under_assessment,0.9,risk_screening,A-1320-320,,,,,none,0.0,0.0,0.0,0.0,False,,1320:screened|1320:evidence_requested|1320:under_assessment,systemic_abuse,0.4873217786457257,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-321,BRN1,C-BRN1-225,1380,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1380-321,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1380-322,BRN1,C-BRN1-226,1380,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1380-322,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.612341967850498,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-323,BRN2,C-BRN2-222,1380,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1380-323,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.6055040322580646,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-324,BRN2,C-BRN2-223,1380,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1380-324,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.6055040322580646,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,Material greener-than-evidence representation.,current_eu_supervision
R-1380-325,BRN2,C-BRN2-226,1380,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1380-325,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.601987132272346,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-326,BRN3,C-BRN3-118,1380,financial_markets,market_disclosure,under_assessment,0.94,random_surveillance,A-1380-326,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.24772466912343974,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-327,GRN2,C-GRN2-225,1380,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1380-327,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.3607477624780546,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1380-328,GRN2,C-GRN2-226,1380,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1380-328,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.604200272199138,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-329,MID1,C-MID1-117,1380,consumer,directive_2024_825,under_assessment,0.94,risk_screening,A-1380-329,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1380-330,MID1,C-MID1-118,1380,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1380-330,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.3647533067092859,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-331,MID1,C-MID1-119,1380,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1380-331,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-1380-332,MID2,C-MID2-226,1380,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1380-332,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.49601058424796857,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-333,MID3,C-MID3-118,1380,financial_markets,market_disclosure,under_assessment,0.94,risk_screening,A-1380-333,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.36644354715818084,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-334,MID3,C-MID3-119,1380,consumer,directive_2024_825,under_assessment,0.94,random_surveillance,A-1380-334,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-GENERIC-CLAIM|D2024-825-SUSTAINABILITY-LABEL,Unsubstantiated generic environmental claim.|Sustainability label lacks independent verification.,current_eu_supervision
R-1380-335,MID4,C-MID4-226,1380,financial_markets,market_disclosure,under_assessment,0.9215434627463318,risk_screening,A-1380-335,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,systemic_abuse,0.49149245325914187,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,Material greener-than-evidence representation.,current_eu_supervision
R-1380-336,BRN2,C-BRN2-225,1380,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1380-336,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
R-1380-337,MID3,C-MID3-117,1380,consumer,directive_2024_825,under_assessment,0.92,risk_screening,A-1380-337,,,,,none,0.0,0.0,0.0,0.0,False,,1380:screened|1380:evidence_requested|1380:under_assessment,prohibited_practice,0.360546875,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION|D2024-825-OFFSET-IMPACT-CLAIM|D2024-825-WHOLE-BUSINESS-OVERREACH,Impact-neutrality or reduction claim based on offsets without transparent separation.|Net-zero presentation omits Scope 3 boundary.,current_eu_supervision
