day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth,market_maker_wealth,manipulator_wealth,p_green,aggregate_dg,credibility_index,scandals_cum,greenwash_extracted,green_bond_stock,bond_coupons_cum,bank_required_reserves,reserve_shortfalls_cum,BRN1_disclosed,BRN1_true,BRN2_disclosed,BRN2_true,BRN3_disclosed,BRN3_true,MID1_disclosed,MID1_true,MID2_disclosed,MID2_true,MID3_disclosed,MID3_true,MID4_disclosed,MID4_true,GRN1_disclosed,GRN1_true,GRN2_disclosed,GRN2_true,GRN3_disclosed,GRN3_true
33,98.56793650793648,2409780.9982728087,33,33,34,102936.03754725918,103133.12126901103,102971.81620152656,1988459.4946992132,2357240.208591649,0.9945779087736061,-0.013049557119157954,0.600000000000001,0,0.0,0.0,0.0,0.0,0,0.05,0.04829356672301035,0.15,0.14144441113227557,0.25,0.2332138350033415,0.35,0.3233195336909119,0.45,0.41066525389228126,0.55,0.5000521443452927,0.65,0.6,0.75,0.7,0.85,0.7999999999999999,0.95,0.8999999999999999
34,98.56793650793648,2409780.9982728087,33,33,34,102936.552986216,103134.30873534098,102972.13137929427,1988541.1416219692,2357277.7758994056,0.9945779087736061,0.0,0.600000000000001,0,0.0,0.0,0.0,0.0,0,0.05,0.04829356672301035,0.15,0.14144441113227557,0.25,0.2332138350033415,0.35,0.3233195336909119,0.45,0.41066525389228126,0.55,0.5000521443452927,0.65,0.6,0.75,0.7,0.85,0.7999999999999999,0.95,0.8999999999999999
35,98.56793650793648,2409780.9982728087,33,33,34,102937.06846753768,103135.49629927088,102972.44658296701,1988622.7952554314,2357315.346294886,0.9945779087736061,0.0,0.600000000000001,0,0.0,0.0,0.0,0.0,0,0.05,0.04829356672301035,0.15,0.14144441113227557,0.25,0.2332138350033415,0.35,0.3233195336909119,0.45,0.41066525389228126,0.55,0.5000521443452927,0.65,0.6,0.75,0.7,0.85,0.7999999999999999,0.95,0.8999999999999999
36,98.0957894736842,2422583.8348169182,33,33,34,102851.95194209398,103053.24032633763,102886.53436293507,1983957.2700613467,2355668.741124708,0.9810441874726825,-0.013027916721634872,0.600000000000001,0,636.0554200001061,0.0,0.0,0.0,0,0.05,0.04828367361115844,0.15,0.14118184720686996,0.25,0.2326480729468157,0.35,0.3224034284429056,0.45,0.4093113144748683,0.55,0.4981324913828603,0.65,0.598,0.75,0.698,0.85,0.7979999999999999,0.95,0.8979999999999999
37,98.32578947368421,2434295.979967483,33,33,34,102910.2302111614,103106.06509165082,102946.76144570218,1986351.1382350463,2356925.259283603,0.9976597126906234,-0.013127183147506629,0.600000000000001,0,1270.8796100001782,0.0,0.0,0.0,0,0.05,0.04826701595312054,0.15,0.1409081645817665,0.25,0.23206716953325326,0.35,0.3214687056639199,0.45,0.40793530319194243,0.55,0.49618728599396905,0.65,0.596,0.75,0.696,0.85,0.7959999999999999,0.95,0.8959999999999999
38,98.93404761904763,2440974.988242109,33,33,34,103072.23953622559,103250.92638841533,103110.54006855463,1992550.8573589344,2360190.41421901,0.9918789855464479,-0.013063408666260984,0.600000000000001,0,1907.3053999999538,0.0,0.0,0.0,0,0.05,0.04825204859741377,0.15,0.14063818742703177,0.25,0.23149227266974262,0.35,0.3205444396321948,0.45,0.4065749782988268,0.55,0.494268309626501,0.65,0.594,0.75,0.694,0.85,0.7939999999999999,0.95,0.8939999999999999
39,99.21653846153846,2455318.730634943,33,33,34,103089.06471553644,103277.19593013759,103121.63393263938,1995468.3599825604,2360559.2536660368,1.023805147149903,-0.01342894239007067,0.600000000000001,0,2543.8212799998,0.0,0.0,0.0,0,0.05,0.04819619051457078,0.15,0.14032023471551236,0.25,0.23086046540943267,0.35,0.3195562156646225,0.45,0.4051398779310008,0.55,0.492268309626501,0.65,0.592,0.75,0.692,0.85,0.7919999999999999,0.95,0.8919999999999999
40,99.61962962962963,2469085.9547219956,33,33,34,103308.15608353386,103484.70229611876,103350.45839065887,1999600.0865286659,2364993.0644081347,0.9985128061653121,-0.013210330702448638,0.600000000000001,0,3180.6274499995634,0.0,0.0,0.0,0,0.05,0.048153433212314835,0.15,0.1400218129249301,0.25,0.23025763200578034,0.35,0.3186055122070127,0.45,0.4037563462558331,0.55,0.4903362265533203,0.65,0.59,0.75,0.69,0.85,0.7899999999999999,0.95,0.8899999999999999
41,99.61962962962963,2469085.9547219956,33,33,34,103308.63889931595,103486.02383369619,103350.72916542244,1999681.7667408157,2365033.5338873863,0.9985128061653121,0.0,0.600000000000001,0,3180.6274499995634,0.0,0.0,0.0,0,0.05,0.048153433212314835,0.15,0.1400218129249301,0.25,0.23025763200578034,0.35,0.3186055122070127,0.45,0.4037563462558331,0.55,0.4903362265533203,0.65,0.59,0.75,0.69,0.85,0.7899999999999999,0.95,0.8899999999999999
42,99.61962962962963,2469085.9547219956,33,33,34,103309.12175478155,103487.34547989316,103350.9999624415,1999763.4536664071,2365074.006692896,0.9985128061653121,0.0,0.600000000000001,0,3180.6274499995634,0.0,0.0,0.0,0,0.05,0.048153433212314835,0.15,0.1400218129249301,0.25,0.23025763200578034,0.35,0.3186055122070127,0.45,0.4037563462558331,0.55,0.4903362265533203,0.65,0.59,0.75,0.69,0.85,0.7899999999999999,0.95,0.8899999999999999
43,99.17933333333335,2461404.710583296,33,33,34,102882.58520095304,103106.09509422435,102920.3918603424,1995429.8553558309,2356807.785303765,0.9908235625185222,-0.013026035694812227,0.600000000000001,0,3813.419609999284,0.0,0.0,0.0,0,0.05,0.048131685745299406,0.15,0.13974689571793095,0.25,0.22968264336908636,0.35,0.3176855655046472,0.45,0.40240792445463075,0.55,0.48845021267278455,0.65,0.588,0.75,0.688,0.85,0.7879999999999999,0.95,0.8879999999999999
44,98.82782608695652,2464626.7757563675,33,33,34,102767.88662325898,103012.71876882574,102807.97008534084,1991986.643177384,2354644.447074352,0.9616917378674801,-0.012582318423151802,0.600000000000001,0,4450.395949999802,0.0,0.0,0.0,0,0.05,0.04815878732971891,0.15,0.13952676977464865,0.25,0.22917200374576577,0.35,0.3168400301602942,0.45,0.4011502054985611,0.55,0.4866748125322387,0.65,0.586,0.75,0.6859999999999999,0.85,0.7859999999999999,0.95,0.8859999999999999
45,99.04565217391303,2480148.363094454,33,33,34,103145.65487581347,103317.95182177448,103183.79640429611,1994252.7130944424,2362123.0635890933,0.9447665377036331,-0.01200104446890364,0.600000000000001,0,5088.012930000201,0.0,0.0,0.0,0,0.05,0.048270098514744716,0.15,0.13939376297842127,0.25,0.228752120541664,0.35,0.31609125855529774,0.45,0.39999729551038027,0.55,0.48501702847181577,0.65,0.584,0.75,0.6839999999999999,0.85,0.7839999999999999,0.95,0.8839999999999999
46,99.16275,2481291.9242874607,33,33,34,102735.50901026775,102987.46185755747,102763.049194777,1995508.6857618878,2354049.2318646787,0.9040296765171413,-0.011476804275340346,0.600000000000001,0,5726.280559999868,0.0,0.0,0.0,0,0.05,0.0484353463702273,0.15,0.13932433559206503,0.25,0.22840783658077546,0.35,0.3154321621117881,0.45,0.39895271021630124,0.55,0.4834923694258263,0.65,0.582,0.75,0.6819999999999999,0.85,0.7819999999999999,0.95,0.8819999999999999
47,99.21114942528736,2495345.8819490736,33,33,34,102565.64394440499,102861.61830889751,102594.39783074742,1996075.7564432006,2350824.3271618513,0.9092977341836748,-0.011368990963549553,0.600000000000001,0,6363.764975199476,0.0,0.0,0.0,0,0.05,0.04862127052749313,0.15,0.13927492272427072,0.25,0.22808069966946518,0.35,0.31479020764982224,0.45,0.3979238249338876,0.55,0.481984843828495,0.65,0.58,0.75,0.6799999999999999,0.85,0.7799999999999999,0.95,0.8799999999999999
48,99.21114942528736,2495345.8819490736,33,33,34,102566.09564437508,102863.06065255833,102594.63493364437,1996157.4844045467,2350864.9614457646,0.9092977341836748,0.0,0.600000000000001,0,6363.764975199476,0.0,0.0,0.0,0,0.05,0.04862127052749313,0.15,0.13927492272427072,0.25,0.22808069966946518,0.35,0.31479020764982224,0.45,0.3979238249338876,0.55,0.481984843828495,0.65,0.58,0.75,0.6799999999999999,0.85,0.7799999999999999,0.95,0.8799999999999999
49,99.21114942528736,2495345.8819490736,33,33,34,102566.54738147122,102864.50311476794,102594.87205602913,1996239.2190832593,2350905.5990694826,0.9092977341836748,0.0,0.600000000000001,0,6363.764975199476,0.0,0.0,0.0,0,0.05,0.04862127052749313,0.15,0.13927492272427072,0.25,0.22808069966946518,0.35,0.31479020764982224,0.45,0.3979238249338876,0.55,0.481984843828495,0.65,0.58,0.75,0.6799999999999999,0.85,0.7799999999999999,0.95,0.8799999999999999
50,99.27978260869563,2490752.220146334,33,33,34,102531.84853299809,102823.23848592109,102561.06624505488,1997009.2128723362,2350305.115215135,0.9136444008065555,-0.011467475551833889,0.600000000000001,0,6993.737783735618,0.0,0.0,0.0,0,0.05,0.048790241763354225,0.15,0.1392084449464796,0.25,0.2277369920800589,0.35,0.31413079256722237,0.45,0.3968775177910684,0.55,0.4804643046334165,0.65,0.578,0.75,0.6779999999999999,0.85,0.7779999999999999,0.95,0.8779999999999999
51,99.32677419354839,2488078.725460829,33,33,34,102597.26933459831,102878.66405009765,102626.69634987238,1997562.1927957898,2351648.7432674486,0.950859577994957,-0.012032994238804332,0.600000000000001,0,7630.576021628454,0.0,0.0,0.0,0,0.05,0.0488879370392303,0.15,0.13906300528408258,0.25,0.2273061239763726,0.35,0.31337347236414465,0.45,0.39572246926696764,0.55,0.47882229161199785,0.65,0.576,0.75,0.6759999999999999,0.85,0.7759999999999999,0.95,0.8759999999999999
52,99.23114285714284,2447445.261866586,33,33,34,102713.08223354557,102973.75995181876,102744.29454647259,1996684.9547235635,2354009.941718501,0.9420143335740433,-0.011976992215837153,0.600000000000001,0,8268.33490369469,0.0,0.0,0.0,0,0.05,0.04898259412767234,0.15,0.13891963478702174,0.25,0.2268802326904449,0.35,0.31262556164561983,0.45,0.39458468047336165,0.55,0.477205603602838,0.65,0.574,0.75,0.6739999999999999,0.85,0.7739999999999999,0.95,0.8739999999999999
53,99.41214285714284,2462341.701158126,33,33,34,102737.69853502461,103001.28528293986,102772.54144480028,1998587.4543448372,2354603.667874816,0.9358785582161068,-0.011906329421288843,0.600000000000001,0,8901.139953245409,0.0,0.0,0.0,0,0.05,0.04908181349762989,0.15,0.1387819001709631,0.25,0.22646310457839286,0.35,0.3118889103091514,0.45,0.39346323652998405,0.55,0.4756130128195483,0.65,0.572,0.75,0.6719999999999999,0.85,0.7719999999999999,0.95,0.8719999999999999
54,99.80866666666667,2461240.9802016276,33,33,34,102683.8435901057,102983.47564685761,102722.53719762017,2002639.7352385016,2353707.8367043408,0.9630813033280912,-0.012763980691381828,0.600000000000001,0,9539.074627340771,0.0,0.0,0.0,0,0.05,0.04904879024881753,0.15,0.13850944299728302,0.25,0.22590643312891517,0.35,0.31100812291527097,0.45,0.39219176053122184,0.55,0.47386344739277925,0.65,0.57,0.75,0.6699999999999999,0.85,0.7699999999999999,0.95,0.8699999999999999
55,99.80866666666667,2461240.9802016276,33,33,34,102684.24386111712,102984.98922798148,102722.67951744005,2002721.6299579232,2353748.7746607494,0.9630813033280912,0.0,0.600000000000001,0,9539.074627340771,0.0,0.0,0.0,0,0.05,0.04904879024881753,0.15,0.13850944299728302,0.25,0.22590643312891517,0.35,0.31100812291527097,0.45,0.39219176053122184,0.55,0.47386344739277925,0.65,0.57,0.75,0.6699999999999999,0.85,0.7699999999999999,0.95,0.8699999999999999
56,99.80866666666667,2461240.9802016276,33,33,34,102684.64416502745,102986.50293350921,102722.8218489575,2002803.531408418,2353789.715981921,0.9630813033280912,0.0,0.600000000000001,0,9539.074627340771,0.0,0.0,0.0,0,0.05,0.04904879024881753,0.15,0.13850944299728302,0.25,0.22590643312891517,0.35,0.31100812291527097,0.45,0.39219176053122184,0.55,0.47386344739277925,0.65,0.57,0.75,0.6699999999999999,0.85,0.7699999999999999,0.95,0.8699999999999999
57,99.0925,2446590.9520338285,33,33,34,102367.69312142907,102714.54474045426,102390.43803683903,1995714.629371098,2347624.3325697333,0.9683182367247989,-0.012557295187742325,0.600000000000001,0,10177.903684449382,0.0,0.0,0.0,0,0.05,0.04905214278053139,0.15,0.13827307656385993,0.25,0.2253841694961076,0.35,0.31016062980130815,0.45,0.3909528553200034,0.55,0.472147828064735,0.65,0.568,0.75,0.6679999999999999,0.85,0.7679999999999999,0.95,0.8679999999999999
58,98.73425925925925,2427630.342317057,33,33,34,102353.53988621243,102691.07816154484,102372.77060212233,1992209.1174221116,2347360.777418862,0.9535665305461295,-0.012127014620687653,0.600000000000001,0,10809.513501423411,0.0,0.0,0.0,0,0.05,0.049114308769495164,0.15,0.13809949844769034,0.25,0.22492956891401206,0.35,0.3093863094138002,0.45,0.3897924092490342,0.55,0.47052159261182586,0.65,0.566,0.75,0.6659999999999999,0.85,0.7659999999999999,0.95,0.8659999999999999
59,98.5053488372093,2434048.297949612,33,33,34,102274.49050152401,102627.2155726429,102281.40591072623,1989998.7280980705,2345861.198236256,0.9485747378445202,-0.012294178593144928,0.600000000000001,0,11441.427085384727,0.0,0.0,0.0,0,0.05,0.04913974930262467,0.15,0.13789125356019621,0.25,0.22444253575567355,0.35,0.3085845599450581,0.45,0.3886103473526587,0.55,0.46888106289650167,0.65,0.564,0.75,0.6639999999999999,0.85,0.7639999999999999,0.95,0.8639999999999999
60,98.66617647058824,2393604.3497468852,32,32,36,104338.16837361392,104377.87535508939,104399.33592237261,2011720.8290160815,2386189.9930550386,0.9535848561271179,-0.012249011059975555,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04917434534466361,0.25,0.1376898159115714,0.23177291717196627,0.2239613102456661,0.44999999999999996,0.307789695034973,0.40620490189095676,0.38743557412993823,0.65,0.4672497570859251,0.5883999999999999,0.5619999999999999,0.6883999999999999,0.6619999999999999,0.95,0.7619999999999999,0.8883999999999999,0.8619999999999999
61,98.89603448275862,2397178.268267948,32,32,36,104202.62149845465,104294.2234348935,104254.75273957505,2014106.2061308892,2383688.401441017,0.9586088404123952,-0.013585616385671774,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.048955612733347934,0.25,0.13724136306117302,0.23177291717196627,0.22327851004553656,0.44999999999999996,0.3067588410280461,0.40620490189095676,0.3860823422922974,0.65,0.4653982122066646,0.5883999999999999,0.5599999999999999,0.6883999999999999,0.6599999999999999,0.95,0.7599999999999999,0.8883999999999999,0.8599999999999999
62,98.89603448275862,2397178.268267948,32,32,36,104203.25560842021,104296.13978858813,104255.02402500754,2014189.7919813283,2383729.826659015,0.9586088404123952,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.048955612733347934,0.25,0.13724136306117302,0.23177291717196627,0.22327851004553656,0.44999999999999996,0.3067588410280461,0.40620490189095676,0.3860823422922974,0.65,0.4653982122066646,0.5883999999999999,0.5599999999999999,0.6883999999999999,0.6599999999999999,0.95,0.7599999999999999,0.8883999999999999,0.8599999999999999
63,98.89603448275862,2397178.268267948,32,32,36,104203.88977050448,104298.05629979123,104255.29533273744,2014273.3847018369,2383771.2552818255,0.9586088404123952,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.048955612733347934,0.25,0.13724136306117302,0.23177291717196627,0.22327851004553656,0.44999999999999996,0.3067588410280461,0.40620490189095676,0.3860823422922974,0.65,0.4653982122066646,0.5883999999999999,0.5599999999999999,0.6883999999999999,0.6599999999999999,0.95,0.7599999999999999,0.8883999999999999,0.8599999999999999
64,98.73285714285713,2399417.922153186,32,32,36,104220.55161990807,104275.30462727179,104285.02803349157,2012725.7878974157,2384140.355606145,0.962685391308843,-0.013628547381362554,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.048728874974627925,0.25,0.1367839359445977,0.23177291717196627,0.22258707225110758,0.44999999999999996,0.305720750152225,0.40620490189095676,0.38472258291874695,0.65,0.4635431177443979,0.5883999999999999,0.5579999999999999,0.6883999999999999,0.6579999999999999,0.95,0.7579999999999999,0.8883999999999999,0.8579999999999999
65,98.72193548387098,2404839.5538331387,32,32,36,104103.50689861641,104205.66589184946,104150.1608973487,2012703.4927999591,2381958.507969955,0.9780875411614144,-0.01385761227465566,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04847055052729558,0.25,0.13629263710210893,0.23177291717196627,0.22185882689210343,0.44999999999999996,0.30464308079228697,0.40620490189095676,0.3833198439958155,0.65,0.46164378240143694,0.5883999999999999,0.5559999999999999,0.6883999999999999,0.6559999999999999,0.95,0.7559999999999999,0.8883999999999999,0.8559999999999999
66,98.3188888888889,2388347.0998457083,32,32,36,103627.87996789513,103836.3844321609,103625.6170561352,2008761.2364711806,2372684.941873802,0.9927364340611581,-0.014075655345923133,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04818125027919837,0.25,0.13576877623358274,0.23177291717196627,0.22109378960694742,0.44999999999999996,0.30352811384414324,0.40620490189095676,0.381877521255313,0.65,0.45970361514593944,0.5883999999999999,0.5539999999999999,0.6883999999999999,0.6539999999999999,0.95,0.7539999999999999,0.8883999999999999,0.8539999999999999
67,98.66674418604649,2396242.3895277106,32,32,36,103543.99635423376,103778.00449383413,103522.1970641293,2012322.6454678911,2371035.6400298616,0.987596413114768,-0.013964802587069726,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04790370339613026,0.25,0.13525786117373223,0.23177291717196627,0.2203435999089465,0.44999999999999996,0.3024316124859635,0.40620490189095676,0.38045757781920275,0.65,0.45779390899407923,0.5883999999999999,0.5519999999999999,0.6883999999999999,0.6519999999999999,0.95,0.7519999999999999,0.8883999999999999,0.8519999999999999
68,98.93272727272725,2401023.345170054,32,32,36,103462.79555209822,103721.19035246967,103431.72960357979,2015059.9880340248,2369491.7677063644,1.0084032349453127,-0.013751084507609968,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.0476756726596117,0.25,0.13479069365580362,0.23177291717196627,0.21963322554405135,0.44999999999999996,0.30136732303021296,0.40620490189095676,0.3790653813638137,0.65,0.4559048830169512,0.5883999999999999,0.5499999999999999,0.6883999999999999,0.6499999999999999,0.95,0.7499999999999999,0.8883999999999999,0.8499999999999999
69,98.93272727272725,2401023.345170054,32,32,36,103463.48709399438,103723.41828963504,103431.89345502603,2015143.890222935,2369536.044518689,1.0084032349453127,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.0476756726596117,0.25,0.13479069365580362,0.23177291717196627,0.21963322554405135,0.44999999999999996,0.30136732303021296,0.40620490189095676,0.3790653813638137,0.65,0.4559048830169512,0.5883999999999999,0.5499999999999999,0.6883999999999999,0.6499999999999999,0.95,0.7499999999999999,0.8883999999999999,0.8499999999999999
70,98.93272727272725,2401023.345170054,32,32,36,103464.17869272965,103725.64640991845,103432.0573199395,2015227.7993079156,2369580.3249702044,1.0084032349453127,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.0476756726596117,0.25,0.13479069365580362,0.23177291717196627,0.21963322554405135,0.44999999999999996,0.30136732303021296,0.40620490189095676,0.3790653813638137,0.65,0.4559048830169512,0.5883999999999999,0.5499999999999999,0.6883999999999999,0.6499999999999999,0.95,0.7499999999999999,0.8883999999999999,0.8499999999999999
71,99.061875,2416148.1198802385,32,32,36,103182.96986233052,103536.45578026521,103087.23568661649,2016600.0911817,2363999.059197179,1.0122063913015138,-0.01402393203570956,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04739973248321549,0.25,0.134275810339238,0.23177291717196627,0.2188750999806861,0.44999999999999996,0.3002567747052563,0.40620490189095676,0.37762912057727877,0.65,0.45397670914906035,0.5883999999999999,0.5479999999999999,0.6883999999999999,0.6479999999999999,0.95,0.7479999999999999,0.8883999999999999,0.8479999999999999
72,99.17249999999997,2423635.8039222304,32,32,36,103190.84399432769,103541.07954936175,103099.66953662716,2017787.6071829507,2364257.075709116,1.0084376370608634,-0.013588647551685621,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04719294546437507,0.25,0.13382995393765423,0.23177291717196627,0.2181886741695337,0.44999999999999996,0.2992174313624477,0.40620490189095676,0.3762682252088845,0.65,0.45212736954015426,0.5883999999999999,0.5459999999999999,0.6883999999999999,0.6459999999999999,0.95,0.7459999999999999,0.8883999999999999,0.8459999999999999
73,99.21179487179488,2445714.9970144555,32,32,36,103266.48380965367,103599.51051191112,103177.7402443089,2018263.540898595,2365833.0716756294,1.0294885599674788,-0.013708001278091096,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04697825748071255,0.25,0.13337084809601346,0.23177291717196627,0.21748493534024646,0.44999999999999996,0.2981554040955029,0.40620490189095676,0.37488090966884696,0.65,0.45024624372363603,0.5883999999999999,0.5439999999999999,0.6883999999999999,0.6439999999999999,0.95,0.7439999999999999,0.8883999999999999,0.8439999999999999
74,99.73979166666669,2461447.5499632214,32,32,36,103260.2748951904,103609.68445873837,103180.80184988196,2023616.9942549462,2365831.9974798607,1.0008141107429414,-0.013315477742802125,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04680701383042926,0.25,0.1329610973087237,0.23177291717196627,0.21683819177621763,0.44999999999999996,0.297161079398649,0.40620490189095676,0.3735724621673117,0.65,0.44846127618082493,0.5883999999999999,0.5419999999999999,0.6883999999999999,0.6419999999999999,0.95,0.7419999999999999,0.8883999999999999,0.8419999999999999
75,99.94176470588233,2465383.802502767,32,32,36,103312.61530757854,103662.95488277938,103215.83788479301,2025716.9498215416,2366842.9365504365,1.017409878068342,-0.013387954617329098,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04663196475194377,0.25,0.1325438483984612,0.23177291717196627,0.2161813853312373,0.44999999999999996,0.29615330361514375,0.40620490189095676,0.3722468157463214,0.65,0.4466558482017198,0.5883999999999999,0.5399999999999999,0.6883999999999999,0.6399999999999999,0.95,0.7399999999999999,0.8883999999999999,0.8399999999999999
76,99.94176470588233,2465383.802502767,32,32,36,103313.26504174751,103665.21866153873,103215.92850596222,2025800.9673217107,2366887.524920853,1.017409878068342,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04663196475194377,0.25,0.1325438483984612,0.23177291717196627,0.2161813853312373,0.44999999999999996,0.29615330361514375,0.40620490189095676,0.3722468157463214,0.65,0.4466558482017198,0.5883999999999999,0.5399999999999999,0.6883999999999999,0.6399999999999999,0.95,0.7399999999999999,0.8883999999999999,0.8399999999999999
77,99.94176470588233,2465383.802502767,32,32,36,103313.9148293193,103667.48262636206,103216.01913457978,2025884.9917274278,2366932.116956067,1.017409878068342,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04663196475194377,0.25,0.1325438483984612,0.23177291717196627,0.2161813853312373,0.44999999999999996,0.29615330361514375,0.40620490189095676,0.3722468157463214,0.65,0.4466558482017198,0.5883999999999999,0.5399999999999999,0.6883999999999999,0.6399999999999999,0.95,0.7399999999999999,0.8883999999999999,0.8399999999999999
78,98.75154761904761,2461557.134560404,32,32,36,103210.17189476323,103587.63415185995,103107.22700035291,2014103.3086291705,2365034.4021884743,1.0302646421788375,-0.013573578042811733,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04643018353930981,0.25,0.13209761106860998,0.23177291717196627,0.215494942509671,0.44999999999999996,0.29511372298886157,0.40620490189095676,0.37088652356708623,0.65,0.44481660432847686,0.5883999999999999,0.5379999999999999,0.6883999999999999,0.6379999999999999,0.95,0.7379999999999999,0.8883999999999999,0.8379999999999999
79,98.87415841584159,2457952.4445533594,32,32,36,103259.45883305604,103624.02059488653,103186.15414035047,2015415.7663123095,2366249.516528203,1.005473904589048,-0.01314494326670951,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04628052349758894,0.25,0.13171021427289123,0.23177291717196627,0.21487336473993146,0.44999999999999996,0.2941469990149275,0.40620490189095676,0.36960914758388275,0.65,0.443074395626084,0.5883999999999999,0.5359999999999999,0.6883999999999999,0.6359999999999999,0.95,0.7359999999999999,0.8883999999999999,0.8359999999999999
80,99.66962962962963,2465923.7929092594,32,32,36,103366.66897551857,103703.49493872783,103304.63546832486,2023432.2129713113,2368446.665163933,0.9996491635899935,-0.013028984121282079,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.046143778974012103,0.25,0.13133576053269902,0.23177291717196627,0.21426825503837005,0.44999999999999996,0.2932005645692717,0.40620490189095676,0.368356121148321,0.65,0.44136118035135,0.5883999999999999,0.5339999999999999,0.6883999999999999,0.6339999999999999,0.95,0.7339999999999999,0.8883999999999999,0.8339999999999999
81,99.52366666666664,2453527.925527169,32,32,36,103167.11688559553,103571.2072829271,103075.83828140599,2022063.220789209,2364530.85059395,1.0134293545555797,-0.013271391801484919,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04597093877622788,0.25,0.13092349281116467,0.23177291717196627,0.21362326163405373,0.44999999999999996,0.2922134346719806,0.40620490189095676,0.3670597065483233,0.65,0.43960343437078875,0.5883999999999999,0.5319999999999999,0.6883999999999999,0.6319999999999999,0.95,0.7319999999999999,0.8883999999999999,0.8319999999999999
82,99.90444444444444,2430965.5851952727,32,32,36,103027.16279919274,103460.25968090582,102915.20718953245,2025945.4728358607,2361791.399110797,0.9873107219867547,-0.012790601567246294,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04585882515623823,0.25,0.13057830405547816,0.23177291717196627,0.2130517278947606,0.44999999999999996,0.291307459891413,0.40620490189095676,0.36585564143042026,0.65,0.4379517088169824,0.5883999999999999,0.5299999999999999,0.6883999999999999,0.6299999999999999,0.95,0.7299999999999999,0.8883999999999999,0.8299999999999998
83,99.90444444444444,2430965.5851952727,32,32,36,103027.79911509318,103462.59856292338,102915.27169792638,2026029.473452772,2361836.0485939663,0.9873107219867547,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04585882515623823,0.25,0.13057830405547816,0.23177291717196627,0.2130517278947606,0.44999999999999996,0.291307459891413,0.40620490189095676,0.36585564143042026,0.65,0.4379517088169824,0.5883999999999999,0.5299999999999999,0.6883999999999999,0.6299999999999999,0.95,0.7299999999999999,0.8883999999999999,0.8299999999999998
84,99.90444444444444,2430965.5851952727,32,32,36,103028.43548329354,103464.93763717778,102915.33621162234,2026113.4809738435,2361880.701746957,0.9873107219867547,0.0,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04585882515623823,0.25,0.13057830405547816,0.23177291717196627,0.2130517278947606,0.44999999999999996,0.291307459891413,0.40620490189095676,0.36585564143042026,0.65,0.4379517088169824,0.5883999999999999,0.5299999999999999,0.6883999999999999,0.6299999999999999,0.95,0.7299999999999999,0.8883999999999999,0.8299999999999998
85,99.6052380952381,2429533.61811915,32,32,36,102991.1067469874,103436.73519256103,102864.66291573754,2023212.9143864354,2361219.487479033,1.0006364529508776,-0.012984315394470022,0.6319999999999992,0,15265.191135562265,0.0,0.0,0.0,0,0.15000000000000002,0.04571899889191031,0.25,0.13020419487849189,0.23177291717196627,0.21244837595059338,0.44999999999999996,0.29036799274549735,0.40620490189095676,0.36461604783489576,0.65,0.436263741549434,0.5883999999999999,0.5279999999999999,0.6883999999999999,0.6279999999999999,0.95,0.7279999999999999,0.8883999999999999,0.8279999999999998
