day,asset_price,corporate_balance,noise_count,fundamentalist_count,chartist_count,noise_wealth,fundamentalist_wealth,chartist_wealth
1787,99.25,961362.2193543154,39,54,7,23906.454239339382,23768.83748159599,17400.27868015757
1788,98.99,961362.2193543154,39,54,7,23876.485706049978,23706.63747485475,17401.460580006038
1789,98.75,961362.2193543154,39,54,7,23849.152114661752,23649.3027377316,17402.72207317015
1790,99.52,961362.2193543154,39,54,7,23940.027400856787,23833.17080070281,17404.15243388849
1791,100.0,961362.2193543154,39,54,7,23997.268968589397,23947.81610022068,17405.58291217073
1792,100.0,961362.2193543154,39,54,7,23998.27677299459,23947.82140017412,17407.01350802652
1793,100.04,961362.2193543154,39,54,7,24003.307698448032,23957.380033896512,17408.44422146554
1794,99.25,961362.2193543154,39,54,7,23911.846556233097,23768.617610326615,17409.87505249744
1795,99.25,961362.2193543154,39,54,7,23912.459228875072,23768.592654023025,17411.306001131892
1796,98.78,961362.2193543154,39,54,7,23858.76552441182,23656.308880382036,17412.73706737856
1797,100.75,961362.2193543154,39,54,7,24087.45592887276,24126.997491928774,17414.168251247112
1798,100.0,961362.2193543154,39,54,7,24001.630274382955,23947.807585329938,17415.599552747215
1799,100.0,961362.2193543154,39,54,7,24002.650857615958,23947.81212354852,17417.030971888536
1800,99.57,949571.6347241183,33,60,7,24234.485958377638,24280.52034507402,17411.2660777528
1801,309.41,949571.6347241183,33,60,7,48232.30225633076,72301.0531842907,18635.00346690612
1802,102.25,949571.6347241183,33,60,7,24572.282148184975,24876.030139940263,17424.351650025943
1803,102.25,949571.6347241183,33,60,7,24572.909585731308,24876.60049558842,17427.796134450917
1804,102.75,949571.6347241183,33,60,7,24629.172294735457,24992.595162640922,17437.814262374686
1805,100.0,949571.6347241183,33,60,7,24318.15487406894,24357.31058381867,17402.99365611054
1806,100.0,949571.6347241183,33,60,7,24319.220874345014,24357.4135134557,17404.316015667402
1807,98.79,949571.6347241183,33,60,7,24183.10649681175,24076.573766573838,17388.512111558004
1808,100.21,949571.6347241183,33,60,7,24343.954248625236,24405.438337277395,17397.16040185633
1809,98.75,949571.6347241183,33,60,7,24179.696546608186,24065.073249692905,17390.390632818206
1810,101.75,949571.6347241183,33,60,7,24518.46106783626,24764.025148995453,17396.91417467194
1811,98.75,949571.6347241183,33,60,7,24180.248021049647,24063.52085173576,17393.111957367313
1812,100.0,949571.6347241183,33,60,7,24322.07905430335,24355.602675367412,17395.605999837393
1813,100.0,949571.6347241183,33,60,7,24323.152600028858,24355.68450572429,17397.02873066321
1814,98.75,949571.6347241183,33,60,7,24183.054802298535,24062.77879224037,17397.31772741798
1815,101.25,949571.6347241183,33,60,7,24463.479722909167,24648.117219316682,17398.73399996505
1816,99.71,949571.6347241183,33,60,7,24291.64695481887,24287.05903413868,17400.16403289655
1817,100.53,949571.6347241183,33,60,7,24383.324616605743,24479.61933061255,17401.59418336501
1818,101.25,949571.6347241183,33,60,7,24463.433344643123,24648.85034216128,17403.024451380083
1819,100.0,949571.6347241183,33,60,7,24325.99666830126,24355.107708285293,17404.454836951427
1820,100.0,949571.6347241183,33,60,7,24327.08280849659,24355.17758015173,17405.88534008871
1821,101.75,949571.6347241183,33,60,7,24521.358301923872,24766.802525261643,17407.315960801596
1822,101.25,949571.6347241183,33,60,7,24466.568989876574,24649.156180561436,17408.746699099745
1823,101.75,949571.6347241183,33,60,7,24522.579903113336,24767.26294607644,17410.17755499282
1824,101.17,949571.6347241183,33,60,7,24458.503921441246,24630.477918137844,17411.60852849049
1825,101.25,949571.6347241183,33,60,7,24468.21427457052,24649.483248102235,17413.03961960242
1826,100.0,949571.6347241183,33,60,7,24330.24534891818,24353.769295241345,17414.470828338282
1827,100.0,949571.6347241183,33,60,7,24331.329542673357,24353.826180388904,17415.902154707732
1828,99.25,949571.6347241183,33,60,7,24247.564566658923,24175.974808413317,17417.33359872045
1829,101.25,949571.6347241183,33,60,7,24471.482574028792,24649.853511857575,17418.765160386098
1830,99.25,949571.6347241183,33,60,7,24248.25787221859,24175.324303331494,17420.196839714346
1831,101.25,949571.6347241183,33,60,7,24472.40784816539,24650.079445581083,17421.62863671487
1832,101.25,949571.6347241183,33,60,7,24472.9247889931,24650.297360557088,17423.060551397342
1833,100.0,949571.6347241183,33,60,7,24334.346640173215,24352.989600180335,17424.49258377143
1834,100.0,949571.6347241183,33,60,7,24335.42767110698,24353.036010284457,17425.924733846805
1835,100.75,949571.6347241183,33,60,7,24419.485516383258,24531.489246548623,17427.35700163315
1836,98.75,949571.6347241183,33,60,7,24197.90883838156,24055.12141614452,17428.789387140136
1837,99.25,949571.6347241183,33,60,7,24253.453262084084,24173.978132766508,17430.221890377434
1838,101.25,949571.6347241183,33,60,7,24475.393478068065,24650.94952489469,17431.654511354725
1839,101.02,949571.6347241183,33,60,7,24450.890637467208,24596.1419214427,17433.087250081688
1840,100.0,949571.6347241183,33,60,7,24339.038362774147,24352.621900860904,17434.520106567994
1841,100.0,949571.6347241183,33,60,7,24340.127995814426,24352.66088348289,17435.95308082333
1842,99.49,949571.6347241183,33,60,7,24284.05408087379,24230.704876500607,17437.386172857372
1843,100.54,949571.6347241183,33,60,7,24400.840877582905,24481.536757645026,17438.819382679798
1844,101.25,949571.6347241183,33,60,7,24480.844303634454,24651.378644510038,17440.25271030029
1845,101.98,949571.6347241183,33,60,7,24563.106338356778,24826.204789067404,17443.710412515462
1846,100.82,949571.6347241183,33,60,7,24433.50155655318,24548.185006302294,17441.045834984045
1847,100.0,949571.6347241183,33,60,7,24343.091612476215,24351.551935024276,17437.9805628025
1848,100.0,949571.6347241183,33,60,7,24344.173878557445,24351.582199566878,17439.36683312304
1849,98.75,949571.6347241183,33,60,7,24205.316805871356,24051.469293413193,17433.9251478478
1850,98.92,949571.6347241183,33,60,7,24224.221863108138,24091.871484296524,17434.926688079755
1851,101.75,949571.6347241183,33,60,7,24540.681817755332,24771.97015064261,17439.54675787995
1852,98.75,949571.6347241183,33,60,7,24205.387902767765,24050.035098694923,17437.467109202516
1853,101.75,949571.6347241183,33,60,7,24541.17296979815,24772.46192484464,17439.31409363615
1854,100.0,949571.6347241183,33,60,7,24346.25089329649,24350.64461315353,17440.496267201575
1855,100.0,949571.6347241183,33,60,7,24347.328905391278,24350.66480312173,17441.928558479896
1856,101.25,949571.6347241183,33,60,7,24487.580013885672,24652.07152473287,17443.53953890936
1857,101.75,949571.6347241183,33,60,7,24543.924136535818,24772.83937935682,17446.958415609664
1858,101.75,949571.6347241183,33,60,7,24544.99942823815,24772.926244437487,17449.65252302586
1859,101.25,949571.6347241183,33,60,7,24489.0210424277,24652.174745581568,17449.972056879258
1860,101.25,949571.6347241183,33,60,7,24488.80371268216,24652.28017768494,17452.30834764632
1861,100.0,949571.6347241183,33,60,7,24351.29503795723,24349.87637651233,17440.078630110514
1862,100.0,949571.6347241183,33,60,7,24352.38493765422,24349.889243063823,17441.42045142375
1863,99.93,949571.6347241183,33,60,7,24345.412399293615,24332.781636907144,17438.278441934708
1864,98.75,949571.6347241183,33,60,7,24214.464897852922,24046.8294597765,17429.718341470052
1865,98.75,949571.6347241183,33,60,7,24214.911002165194,24046.786421416375,17430.841037290214
1866,99.6,949571.6347241183,33,60,7,24310.09002617589,24252.685362644293,17433.274115121614
1867,99.25,949571.6347241183,33,60,7,24270.974393701843,24167.65356584978,17434.24195866384
1868,100.0,949571.6347241183,33,60,7,24356.053404148726,24349.524382238757,17435.992842543023
1869,100.0,949571.6347241183,33,60,7,24357.132503281395,24349.532699311272,17437.422415340257
1870,100.75,949571.6347241183,33,60,7,24441.853634461422,24531.39988243062,17438.87533543506
1871,101.25,949571.6347241183,33,60,7,24497.864846311302,24652.67563723283,17441.34413690079
1872,101.25,949571.6347241183,33,60,7,24498.475264599652,24652.70751259302,17443.259773177564
1873,101.75,949571.6347241183,33,60,7,24555.479475905926,24774.09065192785,17448.930084645614
1874,101.75,949571.6347241183,33,60,7,24556.697934979682,24774.110189124123,17451.82373840502
1875,100.0,949571.6347241183,33,60,7,24360.92337655654,24349.33310183373,17433.413752293498
1876,100.0,949571.6347241183,33,60,7,24361.997391249806,24349.339348390047,17434.753876320105
1877,101.75,949571.6347241183,33,60,7,24559.880517336882,24774.136436716286,17457.066152438863
1878,101.25,949571.6347241183,33,60,7,24503.31712791193,24652.730001990763,17453.243021507125
1879,101.1,949571.6347241183,33,60,7,24486.990825105975,24616.307776032023,17452.571360869282
1880,101.35,949571.6347241183,33,60,7,24516.27255247594,24677.041915870006,17459.469149116598
1881,99.25,949571.6347241183,33,60,7,24278.690580916584,24166.938279815375,17407.72597220983
1882,100.0,949571.6347241183,33,60,7,24364.51308628899,24349.130502482214,17428.444648317134
1883,100.0,949571.6347241183,33,60,7,24365.58567981252,24349.13522553721,17429.663424589602
1884,99.79,949571.6347241183,33,60,7,24341.84714766331,24298.127448980405,17422.44038541213
1885,99.08,949571.6347241183,33,60,7,24261.814456805783,24125.661339478494,17406.32305156334
1886,98.25,949571.6347241183,33,60,7,24168.338109942408,23924.04523036484,17391.00636528112
1887,98.75,949571.6347241183,33,60,7,24224.631750825276,24045.42130229816,17400.909972727735
1888,99.63,949571.6347241183,33,60,7,24324.691797198924,24259.22174959698,17413.372460595747
1889,100.0,949571.6347241183,33,60,7,24368.057679079975,24349.117697261332,17419.300493439867
1890,100.0,949571.6347241183,33,60,7,24369.120314960448,24349.122145291243,17420.630064126217
1891,98.25,949571.6347241183,33,60,7,24169.52748763566,23923.93028683035,17400.388750468082
1892,99.44,949571.6347241183,33,60,7,24305.591883908786,24213.055629751336,17409.756013631642
1893,99.29,949571.6347241183,33,60,7,24289.385558149952,24176.612304515427,17408.109751834527
1894,99.25,949571.6347241183,33,60,7,24285.41878999713,24166.89714628931,17408.941809946617
1895,100.75,949571.6347241183,33,60,7,24456.29322584479,24531.389074111656,17413.54978411209
1896,100.0,949571.6347241183,33,60,7,24372.408816611325,24349.10519889857,17413.356147303737
1897,100.0,949571.6347241183,33,60,7,24373.479040788803,24349.10882398341,17414.76976953111
1898,101.75,949571.6347241183,33,60,7,24572.499758104495,24774.449949366204,17422.368989133498
1899,101.25,949571.6347241183,33,60,7,24516.44519603922,24652.928575046975,17421.10668729981
1900,101.75,949571.6347241183,33,60,7,24573.42704905882,24774.457201025743,17429.003613726552
1901,101.25,949571.6347241183,33,60,7,24516.726766555348,24652.93582730254,17425.338450830222
1902,101.25,949571.6347241183,33,60,7,24516.741348644893,24652.939453877385,17428.13991660446
1903,100.0,949571.6347241183,33,60,7,24375.840843151425,24349.13058075031,17409.978496597607
1904,100.0,949571.6347241183,33,60,7,24376.910122506404,24349.13420792133,17411.28146938989
1905,99.25,949571.6347241183,33,60,7,24292.266586719572,24166.850335390474,17394.318500513047
1906,100.55,949571.6347241183,33,60,7,24440.629168047264,24482.818963157766,17413.437318056338
1907,99.05,949571.6347241183,33,60,7,24270.474593841118,24118.24759122323,17389.974745480133
1908,99.86,949571.6347241183,33,60,7,24363.293899104694,24315.121719586892,17398.216895703557
1909,98.75,949571.6347241183,33,60,7,24237.282156291207,24045.339848248776,17388.75613639193
1910,100.0,949571.6347241183,33,60,7,24381.185252894833,24349.155977208906,17398.878534156567
1911,100.0,949571.6347241183,33,60,7,24382.247527710642,24349.159606467307,17400.25104472102
1912,98.62,949571.6347241183,33,60,7,24225.46969969755,24013.754236024004,17391.50694722434
1913,98.75,949571.6347241183,33,60,7,24239.85752541245,24045.35436587902,17392.924755522352
1914,99.12,949571.6347241183,33,60,7,24282.957817132083,24135.28649603238,17394.68081966175
1915,100.75,949571.6347241183,33,60,7,24469.949051956388,24531.461626484106,17396.606082979608
1916,99.35,949571.6347241183,33,60,7,24309.798956092607,24191.195257234227,17397.432392090144
1917,100.0,949571.6347241183,33,60,7,24385.49027609189,24349.181388282766,17399.13738986014
1918,100.0,949571.6347241183,33,60,7,24386.549864991688,24349.185019629753,17400.56393344209
1919,101.25,949571.6347241183,33,60,7,24529.73248738879,24653.0011512752,17403.92267445161
1920,102.25,949571.6347241183,33,60,7,24644.512376668015,24896.05478321914,17412.637372333185
1921,99.06,949571.6347241183,33,60,7,24279.86079483588,24120.728915461597,17384.767307040973
1922,99.75,949571.6347241183,33,60,7,24359.00032107372,24288.437048002594,17388.881195297283
1923,101.75,949571.6347241183,33,60,7,24588.744802362748,24774.540680842158,17419.36719541412
1924,100.0,949571.6347241183,33,60,7,24389.025415675147,24349.206813980305,17392.412737719416
1925,100.0,949571.6347241183,33,60,7,24390.07884283621,24349.21044741707,17393.708386507646
1926,99.25,949571.6347241183,33,60,7,24303.78210892571,24166.92658115248,17375.192353254282
1927,98.49,949571.6347241183,33,60,7,24216.978339966226,23982.212215186544,17361.789536552362
1928,98.75,949571.6347241183,33,60,7,24247.0546610573,24045.408849519295,17367.31676913235
1929,101.25,949571.6347241183,33,60,7,24536.286446263097,24653.03748415077,17395.399776940772
1930,98.75,949571.6347241183,33,60,7,24247.022918262526,24045.416119080972,17369.438185419738
1931,100.0,949571.6347241183,33,60,7,24393.111714813473,24349.232254309936,17381.15570284398
1932,100.0,949571.6347241183,33,60,7,24394.162718953346,24349.235889837688,17382.516189222686
1933,98.66,949571.6347241183,33,60,7,24239.216582939298,24023.55252566425,17372.784223624305
1934,101.25,949571.6347241183,33,60,7,24540.09644838902,24653.055661789647,17380.74506582985
1935,101.75,949571.6347241183,33,60,7,24599.475884036427,24774.584298213904,17384.81243522485
1936,101.75,949571.6347241183,33,60,7,24600.176207001914,24774.587934937044,17387.47777449921
1937,99.34,949571.6347241183,33,60,7,24317.578398051206,24188.841071959097,17360.651838385686
1938,100.0,949571.6347241183,33,60,7,24396.17759996188,24349.257709280075,17369.99388139393
1939,100.0,949571.6347241183,33,60,7,24397.21688728641,24349.261346900017,17371.321747818623
1940,101.25,949571.6347241183,33,60,7,24544.776246668735,24653.07748481894,17388.300496884513
1941,99.12,949571.6347241183,33,60,7,24295.669074814166,24135.384623036873,17349.504250016387
1942,101.25,949571.6347241183,33,60,7,24545.642224594907,24653.084761553833,17386.052501139442
1943,99.25,949571.6347241183,33,60,7,24311.319197215318,24166.98840036985,17348.537542974096
1944,98.75,949571.6347241183,33,60,7,24253.586917798944,24045.46703948495,17339.849337914457
1945,100.0,949571.6347241183,33,60,7,24400.803773463704,24349.283178899153,17363.628435120314
1946,100.0,949571.6347241183,33,60,7,24401.846472398458,24349.286818612487,17364.907637457447
1947,99.09,949571.6347241183,33,60,7,24296.412452587647,24128.114958624978,17348.0686716253
1948,98.75,949571.6347241183,33,60,7,24256.089518057808,24045.481598936647,17344.323481701245
1949,100.75,949571.6347241183,33,60,7,24491.12937699153,24531.58523954752,17363.917291483223
1950,99.25,949571.6347241183,33,60,7,24314.845690803333,24167.013880457616,17349.79434281153
1951,98.28,949571.6347241183,33,60,7,24201.39353008488,23931.259021666967,17344.062469109605
1952,100.0,949571.6347241183,33,60,7,24405.17961712001,24349.3086631756,17353.069378197084
1953,100.0,949571.6347241183,33,60,7,24406.214274036938,24349.312304983534,17354.459258654784
1954,101.25,949571.6347241183,33,60,7,24553.915304117225,24653.128447090792,17358.22862838896
1955,101.75,949571.6347241183,33,60,7,24613.034321466166,24774.657089497403,17363.254246886794
1956,101.25,949571.6347241183,33,60,7,24554.190791763624,24653.135732203387,17361.73528330282
1957,100.95,949571.6347241183,33,60,7,24519.399494365687,24580.224375208774,17359.78719899851
1958,101.75,949571.6347241183,33,60,7,24614.408537353458,24774.668018513585,17372.40558161792
1959,100.0,949571.6347241183,33,60,7,24408.625101442456,24349.334162117848,17345.44844763441
1960,100.0,949571.6347241183,33,60,7,24409.659932397248,24349.33780602158,17346.741419913866
1961,99.66,949571.6347241183,33,60,7,24370.53087892772,24266.704450224817,17340.077311365403
1962,100.76,949571.6347241183,33,60,7,24500.86592986192,24534.063094727575,17353.774420449627
1963,98.75,949571.6347241183,33,60,7,24263.74073481075,24045.536239529883,17316.615151381677
1964,98.25,949571.6347241183,33,60,7,24204.31020930044,23924.014884631757,17309.750091938855
1965,98.75,949571.6347241183,33,60,7,24263.595836491662,24045.54353003324,17317.513993516823
1966,100.0,949571.6347241183,33,60,7,24412.65800757789,24349.359675734337,17331.888422259934
1967,100.0,949571.6347241183,33,60,7,24413.689960444888,24349.36332173508,17333.22724674865
1968,100.75,949571.6347241183,33,60,7,24503.085164690747,24531.654468035496,17337.315416211433
1969,99.25,949571.6347241183,33,60,7,24326.241416144247,24167.08311463561,17323.61549882897
1970,98.75,949571.6347241183,33,60,7,24267.47288216341,24045.561761535446,17319.230597371417
1971,100.75,949571.6347241183,33,60,7,24504.54244777609,24531.66540873502,17330.8231450386
1972,101.25,949571.6347241183,33,60,7,24564.411981831614,24653.19405623437,17336.45258206657
1973,100.0,949571.6347241183,33,60,7,24417.56693539066,24349.38520403351,17326.190706798247
1974,100.0,949571.6347241183,33,60,7,24418.600761793543,24349.388852132473,17327.536084957002
1975,101.25,949571.6347241183,33,60,7,24567.137898488654,24653.205000531278,17341.19806019017
1976,99.25,949571.6347241183,33,60,7,24331.33760409032,24167.108649229955,17311.590263415
1977,101.25,949571.6347241183,33,60,7,24567.51548585582,24653.21229822852,17346.136846260917
1978,102.25,949571.6347241183,33,60,7,24686.903194943527,24896.265947527005,17369.218859690005
1979,101.62,949571.6347241183,33,60,7,24612.24199455121,24743.14809712543,17358.678373043404
1980,100.0,949571.6347241183,33,60,7,24421.624417265106,24349.410747023827,17317.5353314224
1981,100.0,949571.6347241183,33,60,7,24422.657834001293,24349.414397222212,17318.743817692302
1982,100.77,949571.6347241183,33,60,7,24514.150477379968,24536.566547720613,17340.634138584795
